ts_ns,prev_pid,next_pid,run_ns
3485863181713,17,339,3156
3485863195379,339,9494,13666
3485863624653,9494,11138,429274
3485863671031,11138,9485,0
3485873489618,9485,339,9818587
3485873506801,339,16,17183
3485873510748,16,17,3947
3485873517190,17,11143,6442
3485873928039,11143,9492,0
3485874304803,9492,9479,376764
3485874371920,9479,11145,67117
3485875110721,11145,16,738801
3485875116732,16,17,6011
3485875122864,17,11145,6132
3485875514516,11145,9491,0
3485875926527,9491,9480,412011
3485884176492,9480,16,8249965
3485884186261,16,17,9769
3485884194066,17,9488,7805
3485884663195,9488,9481,469129
3485895234409,9481,16,10571214
3485895243386,16,17,8977
3485895250058,17,9490,6672
3485895726431,9490,9483,476373
3485905188263,9483,16,9461832
3485905194986,16,17,6723
3485905200306,17,11,5320
3485905216256,11,339,15950
3485906235648,339,17,1019392
3485906247020,17,339,11372
3485906278299,339,11146,31279
3485906939562,11146,9479,0
3485907038069,9479,9489,98507
3485907465379,9489,17,427310
3485907473875,17,9489,8496
3485907899712,9489,11147,425837
3485908276145,11147,9495,0
3485908618244,9495,9489,342099
3485908643932,9489,11148,25688
3485909009375,11148,11149,0
3485909364608,11149,9484,0
3485915611707,9484,16,6247099
3485915620484,16,17,8777
3485915628088,17,11150,7604
3485916060308,11150,9493,0
3485916448714,9493,9479,388406
3485916514108,9479,9494,65394
3485917143450,9494,16,629342
3485917149101,16,17,5651
3485917155153,17,9494,6052
3485917577854,9494,11151,422701
3485917915433,11151,9492,0
3485918239387,9492,9491,323954
3485918584481,9491,9494,345094
3485918612625,9494,9488,28144
3485918988036,9488,11152,375411
3485919300629,11152,9479,0
3485919357947,9479,9486,57318
3485920201386,9486,16,843439
3485920205985,16,17,4599
3485920212717,17,9490,6732
3485920560196,9490,11153,347479
3485920889049,11153,9489,0
3485921243841,9489,9479,354792
3485921299848,9479,9486,56007
3485922145140,9486,16,845292
3485922150249,16,17,5109
3485922157323,17,9495,7074
3485922560066,9495,9479,402743
3485922604360,9479,11154,44294
3485923146227,11154,17,541867
3485923155755,17,11154,9528
3485923553108,11154,9493,0
3485923909463,9493,9479,356355
3485923965249,9479,11155,55786
3485924303240,11155,17,337991
3485924310213,17,9479,6973
3485924328037,9479,11155,17824
3485924822804,11155,9494,0
3485925173519,9494,9479,350715
3485925194719,9479,11156,21200
3485925518072,11156,17,323353
3485925524584,17,9479,6512
3485925545083,9479,11156,20499
3485926013090,11156,9492,0
3485926333768,9492,9479,320678
3485926349287,9479,9486,15519
3485926660136,9486,17,310849
3485926666338,17,9479,6202
3485926686055,9479,9486,19717
3485927091784,9486,17,405729
3485927097024,17,9479,5240
3485927113916,9479,11157,16892
3485927582975,11157,9491,0
3485927926286,9491,9479,343311
3485927944160,9479,11158,17874
3485928261892,11158,17,317732
3485928268314,17,9479,6422
3485928287510,9479,11158,19196
3485928754175,11158,9488,0
3485929094099,9488,9479,339924
3485929111963,9479,9480,17864
3485929432310,9480,17,320347
3485929438582,17,9479,6272
3485929465353,9479,9480,26771
3485936202180,9480,16,6736827
3485936209414,16,17,7234
3485936216096,17,9479,6682
3485936253708,9479,11159,37612
3485936800143,11159,9490,0
3485937235859,9490,9479,435716
3485937260355,9479,9486,24496
3485937584249,9486,17,323894
3485937591343,17,9479,7094
3485937613304,9479,9486,21961
3485938124914,9486,17,511610
3485938130004,17,9479,5090
3485938147407,9479,11160,17403
3485938646162,11160,9489,0
3485939033286,9489,9479,387124
3485939063743,9479,11161,30457
3485939406593,11161,17,342850
3485939413035,17,9479,6442
3485939435287,9479,11161,22252
3485939929053,11161,9479,0
3485939947408,9479,9495,18355
3485940250993,9495,29,303585
3485940257055,29,17,6062
3485940262265,17,9479,5210
3485940284777,9479,9495,22512
3485940803561,9495,9479,518784
3485940822867,9479,9485,19306
3485941169174,9485,17,346307
3485941176608,17,9479,7434
3485941204080,9479,11162,27472
3485941769962,11162,9479,0
3485941806572,9479,9493,36610
3485942169299,9493,17,362727
3485942176362,17,9479,7063
3485942204866,9479,9493,28504
3485942785276,9493,9479,580410
3485942798952,9479,11163,13676
3485943146531,11163,17,347579
3485943152122,17,9479,5591
3485943172580,9479,11163,20458
3485943674351,11163,9479,0
3485943692015,9479,9494,17664
3485944167215,9494,9479,475200
3485944181903,9479,11164,14688
3485944484627,11164,17,302724
3485944490919,17,9479,6292
3485944510917,9479,11164,19998
3485944978513,11164,9479,0
3485945015263,9479,9492,36750
3485945315512,9492,17,300249
3485945321192,17,9492,5680
3485945652180,9492,9479,330988
3485945675734,9479,11165,23554
3485946148941,11165,9479,0
3485946165773,9479,9491,16832
3485946464539,9491,17,298766
3485946470440,17,9491,5901
3485946803902,9491,9479,333462
3485946825864,9479,11166,21962
3485947319439,11166,9479,0
3485947337223,9479,9488,17784
3485947638153,9488,17,300930
3485947644736,17,9488,6583
3485947968560,9488,9479,323824
3485947991002,9479,9486,22442
3485948287444,9486,17,296442
3485948293556,17,9479,6112
3485948310438,9479,9486,16882
3485956227291,9486,16,7916853
3485956235857,16,17,8566
3485956242750,17,9479,6893
3485956294498,9479,9495,51748
3485957158706,9495,17,864208
3485957164137,17,9479,5431
3485957182321,9479,9484,18184
3485968133807,9484,16,10951486
3485968142603,16,17,8796
3485968148364,17,9479,5761
3485968198379,9479,9485,50015
3485978115503,9485,16,9917124
3485978125883,16,9493,10380
3485978177982,9493,11167,52099
3485978580425,11167,11168,0
3485978910029,11168,9479,0
3485978961447,9479,11169,51418
3485979616348,11169,11170,0
3485979934741,11170,11171,0
3485980236924,11171,9495,0
3485980612916,9495,11172,375992
3485980931510,11172,9482,0
3485988505224,9482,16,7573714
3485988513830,16,17,8606
3485988519941,17,11173,6111
3485988949676,11173,11174,0
3485989292506,11174,9483,0
3485999288120,9483,16,9995614
3485999294331,16,17,6211
3485999301325,17,9479,6994
3485999361018,9479,9493,59693
3486000119535,9493,339,758517
3486000135886,339,17,16351
3486000140485,17,9493,4599
3486000542857,9493,9487,402372
3486009142285,9487,16,8599428
3486009151642,16,17,9357
3486009158145,17,339,6503
3486009173273,339,699,15128
3486009247243,699,681,73970
3486009268614,681,9490,21371
3486009713667,9490,9489,445053
3486010054574,9489,9481,340907
3486020423355,9481,16,10368781
3486020432131,16,17,8776
3486020437251,17,11,5120
3486020454343,11,9494,17092
3486020939152,9494,9493,484809
3486020970211,9493,9492,31059
3486021334031,9492,11175,363820
3486021683072,11175,9491,0
3486022014710,9491,9479,331638
3486022096966,9479,9488,82256
3486023189377,9488,16,1092411
3486023194576,16,17,5199
3486023201590,17,9488,7014
3486023617448,9488,11176,415858
3486023958915,11176,11177,0
3486024276266,11177,11178,0
3486024565855,11178,9495,0
3486024876534,9495,9480,310679
3486030208709,9480,16,5332175
3486030216604,16,17,7895
3486030225712,17,9479,9108
3486030305984,9479,9493,80272
3486030904177,9493,11179,598193
3486031258078,11179,9490,0
3486031601770,9490,9489,343692
3486031953085,9489,11180,351315
3486032264516,11180,9479,0
3486032303990,9479,9494,39474
3486033162718,9494,16,858728
3486033169401,16,17,6683
3486033175933,17,11181,6532
3486033629673,11181,9492,0
3486034032176,9492,9486,402503
3486041137572,9486,16,7105396
3486041147581,16,17,10009
3486041156758,17,9491,9177
3486041650504,9491,9479,493746
3486041705438,9479,11182,54934
3486042366721,11182,9494,0
3486042734198,9494,11183,367477
3486043053723,11183,9482,0
3486050208032,9482,16,7154309
3486050215205,16,17,7173
3486050222259,17,9488,7054
3486050624752,9488,9479,402493
3486050675047,9479,9495,50295
3486051104611,9495,17,429564
3486051111103,17,9495,6492
3486051484822,9495,11184,373719
3486051832230,11184,11185,0
3486052142418,11185,11186,0
3486052449249,11186,9493,0
3486052767483,9493,9479,318234
3486052812798,9479,9490,45315
3486053187589,9490,17,374791
3486053197297,17,9490,9708
3486053552170,9490,9489,354873
3486053896282,9489,11187,344112
3486054223542,11187,9495,0
3486054256444,9495,9479,32902
3486054295779,9479,9492,39335
3486055102949,9492,16,807170
3486055107948,16,17,4999
3486055113939,17,9479,5991
3486055133887,9479,11188,19948
3486055623816,11188,9491,0
3486055967176,9491,9479,343360
3486055984970,9479,11189,17794
3486056335504,11189,17,350534
3486056342317,17,9479,6813
3486056363638,9479,11189,21321
3486057088231,11189,17,724593
3486057093601,17,9479,5370
3486057114952,9479,9485,21351
3486060114987,9485,16,3000035
3486060120388,16,17,5401
3486060125207,17,9479,4819
3486060149863,9479,9487,24656
3486073136235,9487,16,12986372
3486073144460,16,17,8225
3486073150211,17,9479,5751
3486073206187,9479,11190,55976
3486073803309,11190,9492,0
3486074196484,9492,11191,393175
3486074528794,11191,11192,0
3486074847237,11192,9483,0
3486082168693,9483,16,7321456
3486082178802,16,17,10109
3486082184633,17,9488,5831
3486082628705,9488,11193,444072
3486082979269,11193,11189,0
3486083301510,11189,9479,0
3486083357496,9479,11194,55986
3486084178372,11194,16,820876
3486084183041,16,17,4669
3486084189833,17,11,6792
3486084216103,11,339,26270
3486084223377,339,9495,7274
3486084588509,9495,9480,365132
3486092236784,9480,339,7648275
3486092251702,339,16,14918
3486092255669,16,17,3967
3486092262072,17,9493,6403
3486092692758,9493,11195,430686
3486093041068,11195,9484,0
3486104197862,9484,16,11156794
3486104206128,16,339,8266
3486104220044,339,17,13916
3486104227178,17,9494,7134
3486104683332,9494,9481,456154
3486113202768,9481,16,8519436
3486113211314,16,17,8546
3486113216404,17,11,5090
3486113232464,11,339,16060
3486114245304,339,17,1012840
3486114258629,17,339,13325
3486114291732,339,11194,33103
3486114853917,11194,9479,0
3486114954488,9479,9490,100571
3486116126730,9490,16,1172242
3486116132350,16,17,5620
3486116139334,17,11196,6984
3486116624433,11196,9485,0
3486123568694,9485,16,6944261
3486123575557,16,17,6863
3486123582129,17,9491,6572
3486124043664,9491,11197,461535
3486124390141,11197,9490,0
3486124701781,9490,11198,311640
3486125007491,11198,11199,0
3486125311326,11199,9489,0
3486125665427,9489,9479,354101
3486125724379,9479,9492,58952
3486126101544,9492,17,377165
3486126109429,17,9492,7885
3486126453070,9492,11200,343641
3486126768859,11200,9486,0
3486134393203,9486,16,7624344
3486134401569,16,17,8366
3486134409263,17,9488,7694
3486134870568,9488,9482,461305
3486145237766,9482,16,10367198
3486145247093,16,17,9327
3486145254397,17,9495,7304
3486145725450,9495,9493,471053
3486146070624,9493,9479,345174
3486146137741,9479,9494,67117
3486146467176,9494,17,329435
3486146474319,17,9494,7143
3486146869779,9494,11201,395460
3486147209462,11201,11202,0
3486147505614,11202,11203,0
3486147808608,11203,11204,0
3486148110750,11204,9479,0
3486148153922,9479,11205,43172
3486149174556,11205,16,1020634
3486149180197,16,17,5641
3486149187701,17,9491,7504
3486149527355,9491,9483,339654
3486154179882,9483,16,4652527
3486154183940,16,17,4058
3486154189070,17,9490,5130
3486154553190,9490,9489,364120
3486154933631,9489,9492,380441
3486155276861,9492,9479,343230
3486155327217,9479,9480,50356
3486155674625,9480,17,347408
3486155681348,17,9480,6723
3486166126984,9480,16,10445636
3486166133036,16,17,6052
3486166139107,17,11206,6071
3486166571687,11206,11205,0
3486166920839,11205,11207,0
3486167243050,11207,9479,0
3486167295028,9479,11208,51978
3486167635603,11208,17,340575
3486167642727,17,11208,7124
3486167949218,11208,9485,0
3486176177872,9485,16,8228654
3486176187531,16,17,9659
3486176195245,17,9495,7714
3486176876346,9495,9488,681101
3486177488656,9488,11209,612310
3486177922659,11209,9493,0
3486178490695,9493,9494,568036
3486179106452,9494,9479,615757
3486179175704,9479,9481,69252
3486180180939,9481,16,1005235
3486180189295,16,17,8356
3486180194685,17,339,5390
3486180208020,339,11210,13335
3486180641421,11210,11211,0
3486181001023,11211,11212,0
3486181328874,11212,9491,0
3486181724975,9491,9481,396101
3486185284481,9481,16,3559506
3486185293077,16,17,8596
3486185300191,17,9479,7114
3486185362499,9479,9490,62308
3486186124122,9490,17,761623
3486186131797,17,9490,7675
3486186564206,9490,9489,432409
3486186969785,9489,9492,405579
3486187352711,9492,9479,382926
3486187404869,9479,11213,52158
3486188157426,11213,16,752557
3486188163627,16,339,6201
3486188174057,339,17,10430
3486188180019,17,11213,5962
3486188575298,11213,9495,0
3486188976127,9495,9479,400829
3486189026593,9479,11214,50466
3486189402475,11214,17,375882
3486189411262,17,11214,8787
3486189793506,11214,9488,0
3486190166413,9488,9479,372907
3486190217540,9479,9486,51127
3486191170095,9486,16,952555
3486191177309,16,17,7214
3486191202136,17,9484,24827
3486195339327,9484,16,4137191
3486195347732,16,17,8405
3486195355096,17,9479,7364
3486195408287,9479,11215,53191
3486196182775,11215,17,774488
3486196191722,17,11215,8947
3486196604174,11215,9490,0
3486196645863,9490,11216,41689
3486197007057,11216,9483,0
3486207205145,9483,16,10198088
3486207214342,16,17,9197
3486207222347,17,9493,8005
3486207691436,9493,9479,469089
3486207744437,9479,9494,53001
3486208156728,9494,17,412291
3486208162529,17,9494,5801
3486208504046,9494,9487,341517
3486218208558,9487,16,9704512
3486218214920,16,17,6362
3486218220791,17,11217,5871
3486218616110,11217,9486,0
3486229212583,9486,16,10596473
3486229220839,16,17,8256
3486229227732,17,11218,6893
3486229639532,11218,11219,0
3486229962905,11219,11220,0
3486230280707,11220,9479,0
3486230340871,9479,11221,60164
3486230679814,11221,17,338943
3486230686947,17,11221,7133
3486231006994,11221,11222,0
3486231335687,11222,9481,0
3486238315534,9481,16,6979847
3486238322087,16,339,6553
3486238334049,339,17,11962
3486238340852,17,9491,6803
3486238770396,9491,11223,429544
3486239126201,11223,9490,0
3486239442951,9490,9489,316750
3486239776313,9489,11224,333362
3486240079728,11224,9492,0
3486240381941,9492,9479,302213
3486240438979,9479,9495,57038
3486241332783,9495,16,893804
3486241338043,16,339,5260
3486241349043,339,17,11000
3486241354995,17,9482,5952
3486249179944,9482,16,7824949
3486249186647,16,339,6703
3486249199812,339,17,13165
3486249204831,17,9488,5019
3486249649224,9488,9493,444393
3486250002142,9493,9484,352918
3486260120679,9484,16,10118537
3486260126741,16,17,6062
3486260132021,17,9494,5280
3486260534363,9494,9495,402342
3486260866974,9495,9479,332611
3486260925975,9479,11225,59001
3486261257293,11225,17,331318
3486261264667,17,11225,7374
3486261604131,11225,11226,0
3486261892447,11226,9485,0
3486270212866,9485,16,8320419
3486270221632,16,17,8766
3486270228776,17,11227,7144
3486270651276,11227,11228,0
3486270975240,11228,9491,0
3486271373766,9491,9479,398526
3486271548787,9479,11229,175021
3486272153193,11229,16,604406
3486272157801,16,17,4608
3486272163823,17,11229,6022
3486272485563,11229,9490,0
3486272816560,9490,11230,330997
3486273118723,11230,9480,0
3486281204727,9480,17,8086004
3486281214726,17,16,9999
3486281236067,16,17,21341
3486281252688,17,339,16621
3486282323808,339,17,1071120
3486282329779,17,339,5971
3486282345830,339,9489,16051
3486282797275,9489,9492,451445
3486283127411,9492,11231,330136
3486283503494,11231,9488,0
3486283817539,9488,9479,314045
3486283878735,9479,11232,61196
3486284233888,11232,17,355153
3486284240561,17,11232,6673
3486284540579,11232,9493,0
3486284861257,9493,9494,320678
3486285173789,9494,11233,312532
3486285507652,11233,9495,0
3486285810626,9495,9479,302974
3486285861493,9479,11234,50867
3486287121240,11234,16,1259747
3486287126390,16,17,5150
3486287132932,17,9481,6542
3486290187832,9481,372,3054900
3486290223369,372,352,35537
3486290231054,352,16,7685
3486290235211,16,17,4157
3486290241503,17,9491,6292
3486290722465,9491,9479,480962
3486290772159,9479,11235,49694
3486291093177,11235,17,321018
3486291099199,17,11235,6022
3486291472346,11235,9489,0
3486291794477,9489,9479,322131
3486291819324,9479,11236,24847
3486292124582,11236,17,305258
3486292130674,17,9479,6092
3486292148217,9479,11236,17543
3486292618117,11236,9492,0
3486292942983,9492,9479,324866
3486292958853,9479,9487,15870
3486293268821,9487,17,309968
3486293275072,17,9479,6251
3486293315098,9479,9487,40026
3486300140664,9487,16,6825566
3486300145824,16,17,5160
3486300150864,17,9479,5040
3486300178296,9479,11237,27432
3486300695806,11237,11234,0
3486301011565,11234,9483,0
3486313171139,9483,16,12159574
3486313178012,16,17,6873
3486313184965,17,9488,6953
3486313628225,9488,9490,443260
3486313964934,9490,9479,336709
3486314013766,9479,11238,48832
3486314337039,11238,17,323273
3486314343872,17,11238,6833
3486314685409,11238,11239,0
3486314999594,11239,11240,0
3486315284735,11240,9482,0
3486321176992,9482,16,5892257
3486321184516,16,17,7524
3486321190027,17,11,5511
3486321205867,11,339,15840
3486322075244,339,11241,869377
3486322657217,11241,11242,0
3486323022429,11242,11243,0
3486323581258,11243,9493,0
3486324301884,9493,9479,720626
3486324409027,9479,9486,107143
3486327120235,9486,17,2711208
3486327128160,17,16,7925
3486327134583,16,17,6423
3486327138450,17,9494,3867
3486327586479,9494,9495,448029
3486328043916,9495,9481,457437
3486331329373,9481,17,3285457
3486331335705,17,339,6332
3486331349320,339,9491,13615
3486331780427,9491,9489,431107
3486332132204,9489,9492,351777
3486332472269,9492,9479,340065
3486332528645,9479,11244,56376
3486333105479,11244,17,576834
3486333111801,17,16,6322
3486333125747,16,17,13946
3486333129173,17,11244,3426
3486333459079,11244,11245,0
3486333800596,11245,9488,0
3486334114190,9488,9490,313594
3486334407065,9490,9479,292875
3486334447472,9479,9485,40407
3486335131518,9485,17,684046
3486335137800,17,16,6282
3486335143842,16,17,6042
3486335146967,17,11246,3125
3486335469358,11246,9493,0
3486335808772,9493,9479,339414
3486335840562,9479,11247,31790
3486336155078,11247,17,314516
3486336160128,17,9479,5050
3486336176849,9479,11247,16721
3486336646910,11247,9494,0
3486336955194,9494,9479,308284
3486336970744,9479,9484,15550
3486337266094,9484,17,295350
3486337272315,17,9479,6221
3486337291021,9479,9484,18706
3486343152619,9484,17,5861598
3486343161697,17,16,9078
3486343174050,16,17,12353
3486343176655,17,339,2605
3486343185111,339,9479,8456
3486343232441,9479,11248,47330
3486343797051,11248,9486,0
3486353465114,9486,17,9668063
3486353473069,17,16,7955
3486353479501,16,9495,6432
3486353958759,9495,9479,479258
3486354009185,9479,9485,50426
3486354331326,9485,17,322141
3486354337247,17,9485,5921
3486364227370,9485,16,9890123
3486364236427,16,17,9057
3486364242579,17,11249,6152
3486364666813,11249,11250,0
3486364998902,11250,11251,0
3486365309310,11251,9480,0
3486375125844,9480,16,9816534
3486375132326,16,17,6482
3486375137506,17,11252,5180
3486375508880,11252,9479,0
3486375597889,9479,11253,89009
3486376340346,11253,11254,0
3486376671914,11254,11255,0
3486376992993,11255,9481,0
3486384152061,9481,16,7159068
3486384159856,16,17,7795
3486384166779,17,9491,6923
3486384615439,9491,9489,448660
3486384952107,9489,9492,336668
3486385297933,9492,11256,345826
3486385625754,11256,9488,0
3486385975567,9488,9479,349813
3486386030801,9479,9482,55234
3486387119455,9482,16,1088654
3486387126298,16,17,6843
3486387133621,17,9487,7323
3486396199293,9487,16,9065672
3486396206266,16,339,6973
3486396222337,339,17,16071
3486396228208,17,9490,5871
3486396699952,9490,9493,471744
3486397056868,9493,9494,356916
3486397388236,9494,9495,331368
3486397748529,9495,9482,360293
3486405219347,9482,16,7470818
3486405224757,16,17,5410
3486405230398,17,9479,5641
3486405291053,9479,11257,60655
3486406140773,11257,17,849720
3486406145883,17,11258,5110
3486406514221,11258,11259,0
3486406836342,11259,11260,0
3486407129768,11260,11257,0
3486407428304,11257,9484,0
3486416141918,9484,16,8713614
3486416152087,16,17,10169
3486416158459,17,9479,6372
3486416213664,9479,9489,55205
3486416919752,9489,9492,706088
3486417312677,9492,11261,392925
3486417646299,11261,9488,0
3486417990562,9488,9491,344263
3486418344693,9491,11262,354131
3486418682613,11262,11263,0
3486419001748,11263,11264,0
3486419293050,11264,9479,0
3486419342634,9479,9490,49584
3486420259251,9490,16,916617
3486420266475,16,17,7224
3486420273528,17,9493,7053
3486420727509,9493,9494,453981
3486421066481,9494,9495,338972
3486421451741,9495,9479,385260
3486421503509,9479,9481,51768
3486422131179,9481,16,627670
3486422137200,16,17,6021
3486422143963,17,9490,6763
3486422566474,9490,9483,422511
3486426212654,9483,16,3646180
3486426218996,16,17,6342
3486426225388,17,9479,6392
3486426276946,9479,11265,51558
3486426939812,11265,9489,0
3486427301538,9489,9479,361726
3486427324070,9479,11266,22532
3486428118696,11266,16,794626
3486428123045,16,17,4349
3486428128655,17,9479,5610
3486428152280,9479,9481,23625
3486437189538,9481,16,9037258
3486437193455,16,17,3917
3486437198294,17,9479,4839
3486437219134,9479,11267,20840
3486437826445,11267,11268,0
3486438173272,11268,9488,0
3486438516202,9488,9491,342930
3486438832672,9491,9486,316470
3486449177797,9486,16,10345125
3486449185923,16,29,8126
3486449191573,29,17,5650
3486449198146,17,9479,6573
3486449256747,9479,11269,58601
3486449809064,11269,11266,0
3486450133218,11266,11270,0
3486450448075,11270,11271,0
3486450742974,11271,11272,0
3486451053612,11272,11273,0
3486451354493,11273,9479,0
3486451392384,9479,9492,37891
3486452123200,9492,16,730816
3486452129331,16,17,6131
3486452135894,17,9492,6563
3486452527676,9492,9485,391782
3486458157266,9485,16,5629590
3486458162606,16,17,5340
3486458168266,17,9494,5660
3486458556452,9494,9493,388186
3486458889904,9493,9495,333452
3486459222675,9495,9480,332771
3486469626021,9480,16,10403346
3486469634658,16,339,8637
3486469650668,339,17,16010
3486469657852,17,9479,7184
3486469720300,9479,9490,62448
3486470149012,9490,17,428712
3486470154292,17,9490,5280
3486470584017,9490,9489,429725
3486470931315,9489,11274,347298
3486471264827,11274,11275,0
3486471556680,11275,9482,0
3486479174627,9482,16,7617947
3486479183434,16,17,8807
3486479190347,17,9492,6913
3486479239460,9492,9490,49113
3486479269237,9490,9483,29777
3486490184333,9483,16,10915096
3486490192960,16,17,8627
3486490199272,17,9487,6312
3486497188297,9487,16,6989025
3486497201663,16,17,13366
3486497208396,17,9479,6733
3486497286093,9479,11276,77697
3486497965520,11276,9491,0
3486498462903,9491,17,497383
3486498469966,17,9491,7063
3486498616354,9491,9488,146388
3486498958031,9488,11277,341677
3486499299278,11277,11278,0
3486499597142,11278,11279,0
3486499889927,11279,11280,0
3486500219562,11280,11281,0
3486500524640,11281,9479,0
3486500579654,9479,9492,55014
3486501329856,9492,17,750202
3486501336809,17,16,6953
3486501353962,16,17,17153
3486501356667,17,339,2705
3486501367979,339,9492,11312
3486501693175,9492,9484,325196
3486510441355,9484,339,8748180
3486510453898,339,17,12543
3486510459138,17,16,5240
3486510466552,16,17,7414
3486510470530,17,9494,3978
3486510850490,9494,9493,379960
3486511183030,9493,9495,332540
3486511513817,9495,9490,330787
3486511833493,9490,9489,319676
3486512212060,9489,9492,378567
3486512244392,9492,9479,32332
3486512315005,9479,11282,70613
3486513142914,11282,17,827909
3486513148836,17,16,5922
3486513154106,16,17,5270
3486513158073,17,9485,3967
3486521226124,9485,17,8068051
3486521235922,17,16,9798
3486521244920,16,17,8998
3486521248176,17,11283,3256
3486521688711,11283,11282,0
3486522011803,11282,11284,0
3486522344604,11284,9479,0
3486522401812,9479,11285,57208
3486523196168,11285,17,794356
3486523201197,17,16,5029
3486523206287,16,17,5090
3486523209753,17,9488,3466
3486523556310,9488,9491,346557
3486523877980,9491,9492,321670
3486524239555,9492,11286,361575
3486524556205,11286,9479,0
3486524601421,9479,11287,45216
3486525179476,11287,17,578055
3486525184867,17,16,5391
3486525189586,16,17,4719
3486525192762,17,11,3176
3486525207630,11,339,14868
3486526242301,339,11,1034671
3486526259844,11,11287,17543
3486526777805,11287,11288,0
3486527131466,11288,9493,0
3486527674946,9493,11289,543480
3486528146409,11289,9490,0
3486528641117,9490,9481,494708
3486531169960,9481,17,2528843
3486531176582,17,16,6622
3486531182193,16,17,5611
3486531186280,17,9495,4087
3486531568375,9495,9479,382095
3486531630973,9479,9489,62598
3486532168061,9489,17,537088
3486532173181,17,9489,5120
3486532532081,9489,11285,358900
3486532873328,11285,9494,0
3486533167255,9494,9479,293927
3486533199346,9479,9487,32091
3486533506698,9487,17,307352
3486533512990,17,9479,6292
3486533530674,9479,9487,17684
3486542128939,9487,17,8598265
3486542135191,17,16,6252
3486542150270,16,17,15079
3486542153826,17,9479,3556
3486542186198,9479,9482,32372
3486553175203,9482,17,10989005
3486553182317,17,16,7114
3486553189020,16,9489,6703
3486553237492,9489,11290,48472
3486553633973,11290,9479,0
3486553679569,9479,11291,45596
3486554438899,11291,11292,0
3486554763514,11292,11293,0
3486555068372,11293,11294,0
3486555357990,11294,9486,0
3486562111640,9486,16,6753650
3486562117000,16,17,5360
3486562123332,17,11295,6332
3486562512049,11295,9488,0
3486562871821,9488,9491,359772
3486563211134,9491,11296,339313
3486563510251,11296,9492,0
3486563818134,9492,9479,307883
3486563873239,9479,11297,55105
3486564239593,11297,17,366354
3486564247067,17,11297,7474
3486564576301,11297,9480,0
3486575245953,9480,16,10669652
3486575254649,16,339,8696
3486575270750,339,17,16101
3486575276861,17,9490,6111
3486575736763,9490,9481,459902
3486584203168,9481,16,8466405
3486584210733,16,17,7565
3486584217115,17,9493,6382
3486584695181,9493,9495,478066
3486585050234,9495,9489,355053
3486585404936,9489,9479,354702
3486585465050,9479,9494,60114
3486586156470,9494,16,691420
3486586161129,16,17,4659
3486586168082,17,9494,6953
3486586517945,9494,11298,349863
3486586854914,11298,11299,0
3486587158670,11299,9494,0
3486587185881,9494,11300,27211
3486587486210,11300,9483,0
3486595196954,9483,16,7710744
3486595206061,16,17,9107
3486595213074,17,9484,7013
3486605661536,9484,16,10448462
3486605674991,16,17,13455
3486605685271,17,9479,10280
3486605784389,9479,9488,99118
3486606119133,9488,339,334744
3486606132799,339,17,13666
3486606137538,17,9488,4739
3486606584495,9488,11301,446957
3486606938656,11301,9491,0
3486607281546,9491,9492,342890
3486607617473,9492,9485,335927
3486616203996,9485,16,8586523
3486616211851,16,17,7855
3486616218153,17,11302,6302
3486616637498,11302,9488,0
3486616678275,9488,11303,40777
3486616989745,11303,11304,0
3486617311355,11304,11305,0
3486617605112,11305,9479,0
3486617666288,9479,9490,61176
3486618128824,9490,16,462536
3486618132902,16,17,4078
3486618138663,17,9490,5761
3486618489909,9490,9493,351246
3486618834812,9493,9486,344903
3486626315179,9486,16,7480367
3486626324176,16,17,8997
3486626330849,17,9495,6673
3486626876743,9495,9489,545894
3486627255121,9489,9494,378378
3486627612608,9494,11306,357487
3486627947162,11306,11307,0
3486628247531,11307,9479,0
3486628307224,9479,11308,59693
3486629160942,11308,16,853718
3486629165922,16,339,4980
3486629176792,339,17,10870
3486629182613,17,11308,5821
3486629508862,11308,9487,0
3486637213714,9487,16,7704852
3486637218213,16,17,4499
3486637223633,17,9488,5420
3486637612259,9488,9491,388626
3486637990817,9491,9492,378558
3486638332955,9492,9479,342138
3486638393290,9479,11309,60335
3486638760015,11309,17,366725
3486638766898,17,11309,6883
3486639096562,11309,11310,0
3486639409425,11310,11311,0
3486639709274,11311,9481,0
3486647136410,9481,16,7427136
3486647142361,16,17,5951
3486647147471,17,339,5110
3486647160255,339,11312,12784
3486647531528,11312,9490,0
3486647880540,9490,9479,349012
3486647934021,9479,9493,53481
3486648260660,9493,17,326639
3486648266742,17,9493,6082
3486648608850,9493,9495,342108
3486648970325,9495,11313,361475
3486649288658,11313,9489,0
3486649605238,9489,9482,316580
3486658136076,9482,16,8530838
3486658145083,16,17,9007
3486658152276,17,9479,7193
3486658215115,9479,9494,62839
3486659118037,9494,17,902922
3486659128567,17,11314,10530
3486659551729,11314,9483,0
3486668230016,9483,16,8678287
3486668238582,16,17,8566
3486668246187,17,11315,7605
3486668671393,11315,11316,0
3486669020544,11316,9479,0
3486669077102,9479,9488,56558
3486670203045,9488,16,1125943
3486670210580,16,17,7535
3486670217262,17,9494,6682
3486670672836,9494,11317,455574
3486671070990,11317,9480,0
3486678700990,9480,16,7630000
3486678709316,16,339,8326
3486678722762,339,17,13446
3486678729725,17,11318,6963
3486679161303,11318,9491,0
